EntryID,term,aspect,accession,tax_id
Q01939,GO:0000502,C,Q01939,559292
O08580,GO:0045944,P,O08580,10090
O08580,GO:0001227,F,O08580,10090
O08580,GO:0001228,F,O08580,10090
O08580,GO:0000978,F,O08580,10090
O08580,GO:0000122,P,O08580,10090
O08580,GO:0005515,F,O08580,10090
O08580,GO:0005634,C,O08580,10090
O08580,GO:0003700,F,O08580,10090
Q969K7,GO:0005515,F,Q969K7,9606
Q13972,GO:0046579,P,Q13972,9606
Q13972,GO:0005085,F,Q13972,9606
Q13972,GO:0007165,P,Q13972,9606
Q13972,GO:0005886,C,Q13972,9606
Q13972,GO:0034976,P,Q13972,9606
Q99966,GO:0042981,P,Q99966,9606
Q99966,GO:0043524,P,Q99966,9606
Q99966,GO:0042803,F,Q99966,9606
Q99966,GO:0045893,P,Q99966,9606
Q99966,GO:0006913,P,Q99966,9606
Q99966,GO:0071559,P,Q99966,9606
Q99966,GO:0003713,F,Q99966,9606
Q99966,GO:0005515,F,Q99966,9606
Q99966,GO:0006357,P,Q99966,9606
Q99966,GO:0005654,C,Q99966,9606
Q99966,GO:0007179,P,Q99966,9606
Q99966,GO:0060395,P,Q99966,9606
Q99966,GO:0001656,P,Q99966,9606
Q99966,GO:0043627,P,Q99966,9606
Q99966,GO:1902462,P,Q99966,9606
Q99966,GO:0030178,P,Q99966,9606
Q99966,GO:0030511,P,Q99966,9606
Q99966,GO:0060231,P,Q99966,9606
Q99966,GO:0070410,F,Q99966,9606
Q99966,GO:0045944,P,Q99966,9606
Q99966,GO:0005634,C,Q99966,9606
Q99966,GO:0005737,C,Q99966,9606
Q99966,GO:0005829,C,Q99966,9606
Q99966,GO:0043473,P,Q99966,9606
Q99966,GO:0030318,P,Q99966,9606
Q99966,GO:0045892,P,Q99966,9606
Q99966,GO:0050693,F,Q99966,9606
O42923,GO:0005737,C,O42923,284812
O42923,GO:0071014,C,O42923,284812
O42923,GO:0005829,C,O42923,284812
B1P0S1,GO:0042802,F,B1P0S1,8265
Q94II3,GO:0000138,C,Q94II3,3702
Q94II3,GO:0005768,C,Q94II3,3702
Q94II3,GO:0005794,C,Q94II3,3702
Q94II3,GO:0005802,C,Q94II3,3702
O08574,GO:0045944,P,O08574,10090
O08574,GO:0001228,F,O08574,10090
O08574,GO:0000978,F,O08574,10090
O08574,GO:0005634,C,O08574,10090
O08574,GO:0023019,P,O08574,10090
O08574,GO:0003700,F,O08574,10090
O08574,GO:0001756,P,O08574,10090
O08574,GO:0007219,P,O08574,10090
O08574,GO:0008078,P,O08574,10090
O08574,GO:0032525,P,O08574,10090
O08574,GO:0005654,C,O08574,10090
P09836,GO:0005886,C,P09836,83333
P09836,GO:0000160,P,P09836,83333
P09836,GO:0016020,C,P09836,83333
Q32Q92,GO:0005777,C,Q32Q92,10090
P84193,GO:0016836,F,P84193,2822231
P84193,GO:0016853,F,P84193,2822231
Q9WVB9,GO:0150012,P,Q9WVB9,10116
Q9WVB9,GO:0043197,C,Q9WVB9,10116
Q9WVB9,GO:0014069,C,Q9WVB9,10116
Q9WVB9,GO:2000463,P,Q9WVB9,10116
Q9WVB9,GO:0016055,P,Q9WVB9,10116
Q9WVB9,GO:0060997,P,Q9WVB9,10116
Q9WVB9,GO:0015630,C,Q9WVB9,10116
Q9WVB9,GO:0043025,C,Q9WVB9,10116
Q9WVB9,GO:0005874,C,Q9WVB9,10116
Q9WVB9,GO:0030424,C,Q9WVB9,10116
Q9WVB9,GO:0030425,C,Q9WVB9,10116
Q9WVB9,GO:0030426,C,Q9WVB9,10116
Q9WVB9,GO:0019901,F,Q9WVB9,10116
Q9WVB9,GO:0031267,F,Q9WVB9,10116
P05546,GO:0004866,F,P05546,9606
P05546,GO:0005576,C,P05546,9606
P05546,GO:0005788,C,P05546,9606
P05546,GO:0005515,F,P05546,9606
P05546,GO:0070062,C,P05546,9606
F1QQI2,GO:1903999,P,F1QQI2,7955
F1QQI2,GO:0005634,C,F1QQI2,7955
F1QQI2,GO:0042593,P,F1QQI2,7955
F1QQI2,GO:0042632,P,F1QQI2,7955
F1QQI2,GO:0070328,P,F1QQI2,7955
F4JN05,GO:0032588,C,F4JN05,3702
O74880,GO:0070693,C,O74880,284812
O74880,GO:0005634,C,O74880,284812
O74880,GO:0004482,F,O74880,284812
O74880,GO:0006370,P,O74880,284812
O74880,GO:0005515,F,O74880,284812
G4V9S0,GO:0004017,F,G4V9S0,6183
G4V9S0,GO:0006172,P,G4V9S0,6183
G4V9S0,GO:0006756,P,G4V9S0,6183
G4V9S0,GO:0005524,F,G4V9S0,6183
G4V9S0,GO:0016208,F,G4V9S0,6183
P28902,GO:0030250,F,P28902,10116
Q8CFD1,GO:0007399,P,Q8CFD1,10116
C8VE82,GO:1900560,P,C8VE82,227321
C8VE82,GO:1900563,P,C8VE82,227321
P83176,GO:0005344,F,P83176,6759
P83176,GO:0015671,P,P83176,6759
Q13258,GO:0005886,C,Q13258,9606
Q13258,GO:0005515,F,Q13258,9606
Q13258,GO:0071799,P,Q13258,9606
Q92482,GO:0071456,P,Q92482,9606
Q92482,GO:0015250,F,Q92482,9606
Q92482,GO:0015254,F,Q92482,9606
Q92482,GO:0015793,P,Q92482,9606
Q92482,GO:0006833,P,Q92482,9606
Q92482,GO:0003091,P,Q92482,9606
Q92482,GO:0005886,C,Q92482,9606
Q92482,GO:0042802,F,Q92482,9606
Q92482,GO:0005515,F,Q92482,9606
Q92482,GO:0002684,P,Q92482,9606
Q92482,GO:0032526,P,Q92482,9606
Q92482,GO:0033280,P,Q92482,9606
Q92482,GO:0016020,C,Q92482,9606
Q92482,GO:0051592,P,Q92482,9606
Q92482,GO:0045616,P,Q92482,9606
Q92482,GO:0005654,C,Q92482,9606
Q92482,GO:0005737,C,Q92482,9606
Q92482,GO:0005911,C,Q92482,9606
Q92482,GO:0042476,P,Q92482,9606
Q7Z5W3,GO:0070883,F,Q7Z5W3,9606
Q7Z5W3,GO:0001510,P,Q7Z5W3,9606
Q7Z5W3,GO:0008173,F,Q7Z5W3,9606
Q7Z5W3,GO:0031054,P,Q7Z5W3,9606
Q7Z5W3,GO:0008175,F,Q7Z5W3,9606
Q7Z5W3,GO:0005737,C,Q7Z5W3,9606
Q7Z5W3,GO:2000632,P,Q7Z5W3,9606
Q7Z5W3,GO:0030488,P,Q7Z5W3,9606
Q7Z5W3,GO:0090486,F,Q7Z5W3,9606
Q7Z5W3,GO:0008171,F,Q7Z5W3,9606
Q7Z5W3,GO:0005829,C,Q7Z5W3,9606
Q7Z5W3,GO:0010586,P,Q7Z5W3,9606
Q7Z5W3,GO:0005515,F,Q7Z5W3,9606
Q7Z5W3,GO:0005654,C,Q7Z5W3,9606
Q7Z5W3,GO:0005886,C,Q7Z5W3,9606
Q944P7,GO:0034605,P,Q944P7,3702
Q944P7,GO:0004177,F,Q944P7,3702
Q944P7,GO:0044183,F,Q944P7,3702
Q944P7,GO:0005773,C,Q944P7,3702
Q944P7,GO:0005886,C,Q944P7,3702
Q944P7,GO:0009507,C,Q944P7,3702
Q944P7,GO:0009570,C,Q944P7,3702
Q944P7,GO:0010150,P,Q944P7,3702
Q27580,GO:0033353,P,Q27580,7227
O08997,GO:0006825,P,O08997,10090
O08997,GO:0006878,P,O08997,10090
O08997,GO:0005829,C,O08997,10090
Q8R0Z6,GO:0030141,C,Q8R0Z6,10090
Q19617,GO:0005921,C,Q19617,6239
Q19617,GO:0051015,F,Q19617,6239
Q19617,GO:0005243,F,Q19617,6239
Q19617,GO:1903598,P,Q19617,6239
Q19617,GO:1903746,P,Q19617,6239
Q12088,GO:0005634,C,Q12088,559292
Q95NM6,GO:0005758,C,Q95NM6,6239
Q95NM6,GO:0043565,F,Q95NM6,6239
Q95NM6,GO:0005739,C,Q95NM6,6239
Q95NM6,GO:0004519,F,Q95NM6,6239
Q95NM6,GO:0004520,F,Q95NM6,6239
Q95NM6,GO:0004521,F,Q95NM6,6239
Q95NM6,GO:0006308,P,Q95NM6,6239
Q95NM6,GO:0006309,P,Q95NM6,6239
Q95NM6,GO:0006401,P,Q95NM6,6239
Q95NM6,GO:1990238,F,Q95NM6,6239
Q95NM6,GO:0042803,F,Q95NM6,6239
Q9Y316,GO:0032886,P,Q9Y316,9606
Q9Y316,GO:0005829,C,Q9Y316,9606
Q9Y316,GO:0005515,F,Q9Y316,9606
Q9Y316,GO:0005634,C,Q9Y316,9606
Q54QV3,GO:0005737,C,Q54QV3,44689
Q54QV3,GO:0010225,P,Q54QV3,44689
Q54QV3,GO:0004672,F,Q54QV3,44689
Q54QV3,GO:1904643,P,Q54QV3,44689
Q54QV3,GO:0030587,P,Q54QV3,44689
Q54QV3,GO:0006972,P,Q54QV3,44689
Q54QV3,GO:0005829,C,Q54QV3,44689
Q54QV3,GO:0031152,P,Q54QV3,44689
Q54QV3,GO:0006935,P,Q54QV3,44689
Q54QV3,GO:0007165,P,Q54QV3,44689
Q54QV3,GO:0010468,P,Q54QV3,44689
Q54QV3,GO:0010628,P,Q54QV3,44689
Q54QV3,GO:0010629,P,Q54QV3,44689
Q54QV3,GO:0140582,P,Q54QV3,44689
Q54QV3,GO:0051409,P,Q54QV3,44689
Q54QV3,GO:0006979,P,Q54QV3,44689
Q54QV3,GO:0008277,P,Q54QV3,44689
Q9HUM0,GO:0043609,P,Q9HUM0,208964
Q9HUM0,GO:0045974,P,Q9HUM0,208964
Q9HUM0,GO:0006417,P,Q9HUM0,208964
Q9HUM0,GO:0043487,P,Q9HUM0,208964
Q9HUM0,GO:0009372,P,Q9HUM0,208964
P0AD42,GO:0005886,C,P0AD42,83333
P0AD42,GO:0008962,F,P0AD42,83333
P0AD42,GO:0046474,P,P0AD42,83333
Q9FIF5,GO:0033106,C,Q9FIF5,3702
Q9FIF5,GO:0005634,C,Q9FIF5,3702
Q9FIF5,GO:0005794,C,Q9FIF5,3702
Q9FIF5,GO:0005829,C,Q9FIF5,3702
Q9FIF5,GO:0009414,P,Q9FIF5,3702
Q9FIF5,GO:0009737,P,Q9FIF5,3702
Q9FIF5,GO:0009788,P,Q9FIF5,3702
Q9FIF5,GO:0004722,F,Q9FIF5,3702
Q9FIF5,GO:0009658,P,Q9FIF5,3702
Q9FIF5,GO:0010118,P,Q9FIF5,3702
Q9FIF5,GO:0010150,P,Q9FIF5,3702
Q9FIF5,GO:0005515,F,Q9FIF5,3702
Q9M2P4,GO:0016567,P,Q9M2P4,3702
Q9M2P4,GO:2000785,P,Q9M2P4,3702
Q9M2P4,GO:0005515,F,Q9M2P4,3702
Q80YT7,GO:0005515,F,Q80YT7,10090
Q0VDI3,GO:0005515,F,Q0VDI3,9606
Q95XD3,GO:0031083,C,Q95XD3,6239
Q95XD3,GO:0016197,P,Q95XD3,6239
P37177,GO:0008965,F,P37177,83333
P53082,GO:0005829,C,P53082,559292
P53082,GO:0051536,F,P53082,559292
P53082,GO:0005634,C,P53082,559292
P53082,GO:0005737,C,P53082,559292
P53082,GO:0071281,P,P53082,559292
P53082,GO:0000122,P,P53082,559292
P53082,GO:0005515,F,P53082,559292
P53082,GO:1990229,C,P53082,559292
P61023,GO:0001578,P,P61023,10116
P61023,GO:0001933,P,P61023,10116
P61023,GO:0008017,F,P61023,10116
P61023,GO:0000139,C,P61023,10116
P61023,GO:0005634,C,P61023,10116
P61023,GO:0005737,C,P61023,10116
P61023,GO:0005783,C,P61023,10116
P61023,GO:0005886,C,P61023,10116
P61023,GO:0015630,C,P61023,10116
P61023,GO:0031122,P,P61023,10116
P61023,GO:0031397,P,P61023,10116
P61023,GO:0031953,P,P61023,10116
P61023,GO:0050821,P,P61023,10116
P61023,GO:0051222,P,P61023,10116
P61023,GO:0051259,P,P61023,10116
P61023,GO:0006469,P,P61023,10116
P61023,GO:0006611,P,P61023,10116
P61023,GO:0019900,F,P61023,10116
P61023,GO:0060050,P,P61023,10116
P61023,GO:0061024,P,P61023,10116
P61023,GO:0005515,F,P61023,10116
P61023,GO:0005509,F,P61023,10116
P61023,GO:0006903,P,P61023,10116
P61023,GO:0006906,P,P61023,10116
P61023,GO:0030133,C,P61023,10116
P61023,GO:0022406,P,P61023,10116
P61023,GO:0061025,P,P61023,10116
P9WJ63,GO:0001897,P,P9WJ63,83332
P9WJ63,GO:0008649,F,P9WJ63,83332
P9WJ63,GO:0031167,P,P9WJ63,83332
Q9GYD9,GO:0005509,F,Q9GYD9,44689
Q9GYD9,GO:0031012,C,Q9GYD9,44689
Q9UQ03,GO:0032956,P,Q9UQ03,9606
Q9UQ03,GO:0005925,C,Q9UQ03,9606
Q9UQ03,GO:0010812,P,Q9UQ03,9606
Q9UQ03,GO:1904950,P,Q9UQ03,9606
Q9UQ03,GO:1904951,P,Q9UQ03,9606
Q9UQ03,GO:0080135,P,Q9UQ03,9606
Q9UQ03,GO:1990147,F,Q9UQ03,9606
Q9UQ03,GO:0017166,F,Q9UQ03,9606
Q9UQ03,GO:0005515,F,Q9UQ03,9606
O55074,GO:0005634,C,O55074,10090
O55074,GO:0019901,F,O55074,10090
O55074,GO:0005515,F,O55074,10090
O55074,GO:0098686,C,O55074,10090
O55074,GO:0050804,P,O55074,10090
Q63661,GO:0001953,P,Q63661,10116
Q63661,GO:0002853,P,Q63661,10116
Q63661,GO:0031528,C,Q63661,10116
Q63661,GO:0032869,P,Q63661,10116
Q63661,GO:0033189,P,Q63661,10116
Q63661,GO:0005615,C,Q63661,10116
Q63661,GO:0034097,P,Q63661,10116
Q63661,GO:0016324,C,Q63661,10116
Q63661,GO:0043066,P,Q63661,10116
Q63661,GO:0009410,P,Q63661,10116
Q63661,GO:0009725,P,Q63661,10116
Q63661,GO:0044877,F,Q63661,10116
Q63661,GO:0032991,C,Q63661,10116
Q63661,GO:0022408,P,Q63661,10116
Q63661,GO:0030879,P,Q63661,10116
Q63661,GO:0031077,P,Q63661,10116
Q63661,GO:0032355,P,Q63661,10116
Q63661,GO:0032570,P,Q63661,10116
Q63661,GO:0048565,P,Q63661,10116
Q63661,GO:0044849,P,Q63661,10116
Q63661,GO:0007595,P,Q63661,10116
Q63661,GO:0071560,P,Q63661,10116
Q63661,GO:0005176,F,Q63661,10116
O94530,GO:0072670,P,O94530,284812
O94530,GO:0005634,C,O94530,284812
O94530,GO:0005829,C,O94530,284812
Q9UMN6,GO:0005634,C,Q9UMN6,9606
Q9UMN6,GO:0042800,F,Q9UMN6,9606
Q9UMN6,GO:0035097,C,Q9UMN6,9606
Q9UMN6,GO:0008270,F,Q9UMN6,9606
Q9UMN6,GO:0045322,F,Q9UMN6,9606
Q9UMN6,GO:0005515,F,Q9UMN6,9606
Q9UMN6,GO:0005654,C,Q9UMN6,9606
Q9UMN6,GO:0044665,C,Q9UMN6,9606
G7J1L1,GO:0009610,P,G7J1L1,3880
G7J1L1,GO:0005515,F,G7J1L1,3880
P01859,GO:0005576,C,P01859,9606
P01859,GO:0005515,F,P01859,9606
P01859,GO:0005615,C,P01859,9606
P01859,GO:0070062,C,P01859,9606
P01859,GO:0072562,C,P01859,9606
O01519,GO:0006979,P,O01519,6239
Q9BV97,GO:0005515,F,Q9BV97,9606
Q91VA0,GO:0005739,C,Q91VA0,10090
Q91VA0,GO:0031956,F,Q91VA0,10090
Q91VA0,GO:0018858,F,Q91VA0,10090
Q91VA0,GO:0015645,F,Q91VA0,10090
Q91VA0,GO:0102391,F,Q91VA0,10090
Q91VA0,GO:0006633,P,Q91VA0,10090
Q61826,GO:0030216,P,Q61826,10090
Q61826,GO:0050900,P,Q61826,10090
Q9UJ14,GO:1902883,P,Q9UJ14,9606
F1Q7Z7,GO:0044458,P,F1Q7Z7,7955
F1Q7Z7,GO:0003341,P,F1Q7Z7,7955
F1Q7Z7,GO:0070286,P,F1Q7Z7,7955
Q8VWF6,GO:0000325,C,Q8VWF6,3702
Q8VWF6,GO:0005783,C,Q8VWF6,3702
B9GAG9,GO:0033588,C,B9GAG9,39947
B9GAG9,GO:0006357,P,B9GAG9,39947
B9GAG9,GO:0006400,P,B9GAG9,39947
Q96HA9,GO:0005515,F,Q96HA9,9606
Q96HA9,GO:0005777,C,Q96HA9,9606
Q96HA9,GO:0005778,C,Q96HA9,9606
Q96HA9,GO:0032991,C,Q96HA9,9606
Q96HA9,GO:0016559,P,Q96HA9,9606
Q96HA9,GO:0044375,P,Q96HA9,9606
Q03224,GO:0042132,F,Q03224,224308
Q03224,GO:0030388,P,Q03224,224308
Q03224,GO:0006094,P,Q03224,224308
Q8NG68,GO:0005876,C,Q8NG68,9606
Q8NG68,GO:0043687,P,Q8NG68,9606
Q8NG68,GO:0004835,F,Q8NG68,9606
Q8NG68,GO:0090235,P,Q8NG68,9606
Q8NG68,GO:0045931,P,Q8NG68,9606
P14326,GO:0045335,C,P14326,44689
Q9FKR9,GO:0005634,C,Q9FKR9,3702
Q9FKR9,GO:0005515,F,Q9FKR9,3702
Q2HXU8,GO:1904893,P,Q2HXU8,9606
Q2HXU8,GO:0097325,P,Q2HXU8,9606
Q2HXU8,GO:0019903,F,Q2HXU8,9606
Q2HXU8,GO:0002769,P,Q2HXU8,9606
Q2HXU8,GO:0009897,C,Q2HXU8,9606
Q2HXU8,GO:2000272,P,Q2HXU8,9606
Q2HXU8,GO:0032991,C,Q2HXU8,9606
Q2HXU8,GO:0045953,P,Q2HXU8,9606
Q2HXU8,GO:0030547,F,Q2HXU8,9606
Q8LRK8,GO:0005634,C,Q8LRK8,3702
Q8LRK8,GO:0005737,C,Q8LRK8,3702
Q8LRK8,GO:0004407,F,Q8LRK8,3702
Q8LRK8,GO:0010053,P,Q8LRK8,3702
Q8LRK8,GO:0045604,P,Q8LRK8,3702
Q10477,GO:0016592,C,Q10477,284812
Q10477,GO:0003713,F,Q10477,284812
Q10477,GO:0060261,P,Q10477,284812
Q10477,GO:0005634,C,Q10477,284812
Q10477,GO:0005515,F,Q10477,284812
Q55DA7,GO:0006935,P,Q55DA7,44689
P43354,GO:1990837,F,P43354,9606
P43354,GO:0005634,C,P43354,9606
P43354,GO:0001764,P,P43354,9606
P43354,GO:0008013,F,P43354,9606
P43354,GO:0046965,F,P43354,9606
P43354,GO:0004879,F,P43354,9606
P43354,GO:0032991,C,P43354,9606
P43354,GO:1904948,P,P43354,9606
P43354,GO:0045944,P,P43354,9606
P43354,GO:0003677,F,P43354,9606
P43354,GO:0000122,P,P43354,9606
P43354,GO:0060070,P,P43354,9606
P43354,GO:2001234,P,P43354,9606
P43354,GO:0005654,C,P43354,9606
P43354,GO:0005515,F,P43354,9606
P43354,GO:0006351,P,P43354,9606
Q9ZW02,GO:0003729,F,Q9ZW02,3702
P0ADB4,GO:0016020,C,P0ADB4,83333
A0A6P3HVI0,GO:0005886,C,A0A6P3HVI0,43346
A0A6P3HVI0,GO:0010348,F,A0A6P3HVI0,43346
A0A6P3HVI0,GO:0042802,F,A0A6P3HVI0,43346
A0A6P3HVI0,GO:0010351,P,A0A6P3HVI0,43346
A0A6P3HVI0,GO:0015385,F,A0A6P3HVI0,43346
A0A6P3HVI0,GO:0006814,P,A0A6P3HVI0,43346
A0A1B0GUV7,GO:0005515,F,A0A1B0GUV7,9606
Q14697,GO:0033919,F,Q14697,9606
Q14697,GO:0017177,C,Q14697,9606
Q14697,GO:0006491,P,Q14697,9606
Q14697,GO:0090599,F,Q14697,9606
Q14697,GO:0043231,C,Q14697,9606
Q14697,GO:0106407,F,Q14697,9606
Q14697,GO:0005788,C,Q14697,9606
Q14697,GO:0070062,C,Q14697,9606
Q14697,GO:0016020,C,Q14697,9606
Q14697,GO:0003723,F,Q14697,9606
Q05728,GO:0005507,F,Q05728,3702
Q05728,GO:0005524,F,Q05728,3702
Q05728,GO:0005739,C,Q05728,3702
Q05728,GO:0009507,C,Q05728,3702
Q05728,GO:0009570,C,Q05728,3702
Q5EF31,GO:0051289,P,Q5EF31,82528
Q8H0W1,GO:0008233,F,Q8H0W1,3702
Q8H0W1,GO:0055035,C,Q8H0W1,3702
Q8H0W1,GO:0009526,C,Q8H0W1,3702
Q8H0W1,GO:0009535,C,Q8H0W1,3702
Q8H0W1,GO:0009507,C,Q8H0W1,3702
Q8H0W1,GO:0010027,P,Q8H0W1,3702
Q8H0W1,GO:0051604,P,Q8H0W1,3702
Q8H0W1,GO:0005515,F,Q8H0W1,3702
O75293,GO:0005515,F,O75293,9606
O75293,GO:0005634,C,O75293,9606
O75293,GO:0005737,C,O75293,9606
O75293,GO:0043065,P,O75293,9606
O75293,GO:1900745,P,O75293,9606
O75293,GO:0046330,P,O75293,9606
Q08058,GO:0140104,F,Q08058,559292
Q08058,GO:0005743,C,Q08058,559292
Q08058,GO:0048039,F,Q08058,559292
Q08058,GO:0005739,C,Q08058,559292
Q08058,GO:0006744,P,Q08058,559292
P50609,GO:0005576,C,P50609,10116
P50609,GO:0043588,P,P50609,10116
Q14766,GO:0035583,P,Q14766,9606
Q14766,GO:0031012,C,Q14766,9606
Q14766,GO:0050431,F,Q14766,9606
Q14766,GO:0001527,C,Q14766,9606
Q14766,GO:0032991,C,Q14766,9606
Q14766,GO:0050436,F,Q14766,9606
Q14766,GO:0005576,C,Q14766,9606
Q14766,GO:0005788,C,Q14766,9606
Q14766,GO:0060090,F,Q14766,9606
Q14766,GO:0141069,F,Q14766,9606
Q14766,GO:0035592,P,Q14766,9606
O42131,GO:0005634,C,O42131,9031
P06328,GO:0005576,C,P06328,10090
P9WK29,GO:0005576,C,P9WK29,83332
P9WK29,GO:0005886,C,P9WK29,83332
P21657,GO:0051123,P,P21657,559292
P21657,GO:0003713,F,P21657,559292
P21657,GO:0005634,C,P21657,559292
P21657,GO:1901714,P,P21657,559292
P21657,GO:1901717,P,P21657,559292
P21657,GO:0045944,P,P21657,559292
Q494Q2,GO:1990585,F,Q494Q2,3702
Q80U58,GO:0010494,C,Q80U58,10090
Q80U58,GO:0005515,F,Q80U58,10090
Q80U58,GO:0001501,P,Q80U58,10090
Q80U58,GO:0062104,F,Q80U58,10090
Q80U58,GO:0106222,F,Q80U58,10090
Q80U58,GO:0001942,P,Q80U58,10090
Q80U58,GO:0034063,P,Q80U58,10090
Q80U58,GO:0022904,P,Q80U58,10090
Q80U58,GO:0007005,P,Q80U58,10090
Q80U58,GO:0051276,P,Q80U58,10090
Q80U58,GO:0003723,F,Q80U58,10090
Q80U58,GO:0060612,P,Q80U58,10090
Q80U58,GO:0010608,P,Q80U58,10090
P70208,GO:0021628,P,P70208,10090
P70208,GO:0021828,P,P70208,10090
P70208,GO:0021612,P,P70208,10090
P70208,GO:0021637,P,P70208,10090
P70208,GO:0021785,P,P70208,10090
P70208,GO:0071526,P,P70208,10090
P70208,GO:0017154,F,P70208,10090
P70208,GO:0051495,P,P70208,10090
P70208,GO:1990138,P,P70208,10090
P70208,GO:0048843,P,P70208,10090
P70208,GO:0048846,P,P70208,10090
P70208,GO:0050919,P,P70208,10090
P70208,GO:0021766,P,P70208,10090
P70208,GO:0021860,P,P70208,10090
P70208,GO:0097485,P,P70208,10090
P70208,GO:0007411,P,P70208,10090
P05120,GO:0043066,P,P05120,9606
P05120,GO:0005576,C,P05120,9606
P05120,GO:0005886,C,P05120,9606
P05120,GO:0042730,P,P05120,9606
P05120,GO:0004867,F,P05120,9606
P47171,GO:0005634,C,P47171,559292
P47171,GO:0000417,C,P47171,559292
P47171,GO:0006325,P,P47171,559292
P47171,GO:0003677,F,P47171,559292
P47171,GO:0006368,P,P47171,559292
P47171,GO:0031491,F,P47171,559292
P47171,GO:0003714,F,P47171,559292
P47171,GO:0000082,P,P47171,559292
P47171,GO:0000122,P,P47171,559292
P47171,GO:0005515,F,P47171,559292
P47171,GO:1905268,P,P47171,559292
P47171,GO:0006334,P,P47171,559292
P28492,GO:0005759,C,P28492,10116
F1PRN2,GO:0005768,C,F1PRN2,9615
F1PRN2,GO:0061502,P,F1PRN2,9615
Q38Q40,GO:0005515,F,Q38Q40,3702
P23893,GO:0005515,F,P23893,83333
P23893,GO:0042286,F,P23893,83333
P23893,GO:0042803,F,P23893,83333
P23893,GO:0030170,F,P23893,83333
P23893,GO:0005829,C,P23893,83333
F4K2F0,GO:0031491,F,F4K2F0,3702
F4K2F0,GO:0003682,F,F4K2F0,3702
F4K2F0,GO:0006357,P,F4K2F0,3702
Q84P24,GO:0005777,C,Q84P24,3702
Q84P24,GO:0009698,P,Q84P24,3702
Q84P24,GO:0016405,F,Q84P24,3702
Q84P24,GO:0006744,P,Q84P24,3702
O43006,GO:0005763,C,O43006,284812
O43006,GO:0032543,P,O43006,284812
O43006,GO:0070124,P,O43006,284812
O81851,GO:0005634,C,O81851,3702
O81851,GO:0043161,P,O81851,3702
O81851,GO:0009739,P,O81851,3702
O81851,GO:0004842,F,O81851,3702
O81851,GO:0004869,F,O81851,3702
O81851,GO:0042742,P,O81851,3702
O81851,GO:0043069,P,O81851,3702
O81851,GO:0050832,P,O81851,3702
P0C8K6,GO:0005739,C,P0C8K6,4530
P39007,GO:0008250,C,P39007,559292
P39007,GO:0004579,F,P39007,559292
P39007,GO:0005783,C,P39007,559292
P39007,GO:0006487,P,P39007,559292
P39007,GO:0005515,F,P39007,559292
P57750,GO:0005737,C,P57750,3702
P57750,GO:0005739,C,P57750,3702
P57750,GO:0009507,C,P57750,3702
P57750,GO:0004610,F,P57750,3702
P57750,GO:0006486,P,P57750,3702
P57750,GO:0009506,C,P57750,3702
O14123,GO:0036376,P,O14123,284812
Q9LF46,GO:0001561,P,Q9LF46,3702
Q9LF46,GO:0106376,F,Q9LF46,3702
Q9LF46,GO:0033306,P,Q9LF46,3702
Q9LF46,GO:0005777,C,Q9LF46,3702
Q9LF46,GO:0005829,C,Q9LF46,3702
Q9LF46,GO:0009536,C,Q9LF46,3702
P18688,GO:0005964,C,P18688,9986
Q9UT08,GO:0110085,C,Q9UT08,284812
Q9UT08,GO:0000775,C,Q9UT08,284812
Q9UT08,GO:0000159,C,Q9UT08,284812
Q9UT08,GO:0090443,C,Q9UT08,284812
Q9UT08,GO:0044732,C,Q9UT08,284812
Q9UT08,GO:1990813,P,Q9UT08,284812
Q9UT08,GO:0005634,C,Q9UT08,284812
Q9UT08,GO:0005829,C,Q9UT08,284812
Q9UT08,GO:0030952,P,Q9UT08,284812
Q9UT08,GO:0031030,P,Q9UT08,284812
Q9UT08,GO:0005515,F,Q9UT08,284812
P13516,GO:0032896,F,P13516,10090
P13516,GO:0046872,F,P13516,10090
P13516,GO:0004768,F,P13516,10090
P13516,GO:1903699,P,P13516,10090
P13516,GO:1903966,P,P13516,10090
P13516,GO:0048733,P,P13516,10090
P13516,GO:0006641,P,P13516,10090
P13516,GO:0009617,P,P13516,10090
P13516,GO:0050872,P,P13516,10090
P13516,GO:0050873,P,P13516,10090
P13516,GO:0008610,P,P13516,10090
P13516,GO:0006633,P,P13516,10090
P13516,GO:0050830,P,P13516,10090
P13516,GO:0055088,P,P13516,10090
P13516,GO:0005789,C,P13516,10090
P13516,GO:0042632,P,P13516,10090
P13516,GO:0055092,P,P13516,10090
P13516,GO:0120162,P,P13516,10090
Q9W0Y8,GO:0022843,F,Q9W0Y8,7227
Q9W0Y8,GO:0042048,P,Q9W0Y8,7227
P0CB75,GO:0042802,F,P0CB75,170187
P0CB75,GO:0005515,F,P0CB75,170187
G5EC44,GO:0005515,F,G5EC44,6239
G5EC44,GO:0005634,C,G5EC44,6239
G5EC44,GO:0000723,P,G5EC44,6239
G5EC44,GO:0006289,P,G5EC44,6239
G5EC44,GO:0007004,P,G5EC44,6239
G5EC44,GO:0008630,P,G5EC44,6239
G5EC44,GO:0000077,P,G5EC44,6239
Q8H2B4,GO:0033383,P,Q8H2B4,190902
Q8H2B4,GO:0034008,F,Q8H2B4,190902
Q8H2B4,GO:0000287,F,Q8H2B4,190902
Q8H2B4,GO:0030145,F,Q8H2B4,190902
